zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
15.0,5.0,1e-06,1.5,combined,150.0,62.570218312153784,0.0
15.0,5.0,1e-06,1.5625,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,1.625,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,1.6875,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,1.75,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,1.8125,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,1.875,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,1.9375,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.0,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.0625,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.125,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.1875,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.25,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.3125,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.375,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.4375,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.5,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.5625,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.625,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.6875,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.75,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.8125,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.875,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,2.9375,combined,150.0,66.64507729861676,0.0
15.0,5.0,1e-06,3.0,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,1.5,combined,150.0,59.714925494666545,0.0
15.0,5.0,2.8729848333536627e-06,1.5625,combined,150.0,54.332681814480004,0.0
15.0,5.0,2.8729848333536627e-06,1.625,combined,150.0,63.59204952753339,0.0
15.0,5.0,2.8729848333536627e-06,1.6875,combined,150.0,59.8165757551087,0.0
15.0,5.0,2.8729848333536627e-06,1.75,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,1.8125,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,1.875,combined,150.0,61.766951566951555,0.0
15.0,5.0,2.8729848333536627e-06,1.9375,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.0,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.0625,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.125,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.1875,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.25,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.3125,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.375,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.4375,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.5,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.5625,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.625,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.6875,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.75,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.8125,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.875,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,2.9375,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.8729848333536627e-06,3.0,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,1.5,combined,150.0,57.268664007164375,0.0
15.0,5.0,8.254041852680188e-06,1.5625,combined,150.0,70.04893738294926,0.0
15.0,5.0,8.254041852680188e-06,1.625,combined,150.0,61.53485342019545,0.0
15.0,5.0,8.254041852680188e-06,1.6875,combined,150.0,60.24460373055305,0.0
15.0,5.0,8.254041852680188e-06,1.75,combined,150.0,64.3127035830619,0.0
15.0,5.0,8.254041852680188e-06,1.8125,combined,150.0,59.46354166666667,0.0
15.0,5.0,8.254041852680188e-06,1.875,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,1.9375,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.0,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.0625,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.125,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.1875,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.25,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.3125,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.375,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.4375,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.5,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.5625,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.625,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.6875,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.75,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.8125,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.875,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,2.9375,combined,150.0,66.64507729861676,0.0
15.0,5.0,8.254041852680188e-06,3.0,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,1.5,combined,150.0,66.54933942260644,0.0
15.0,5.0,2.371373705661655e-05,1.5625,combined,150.0,57.55483135082289,0.0
15.0,5.0,2.371373705661655e-05,1.625,combined,150.0,54.49983708048224,0.0
15.0,5.0,2.371373705661655e-05,1.6875,combined,150.0,59.21068056007816,0.0
15.0,5.0,2.371373705661655e-05,1.75,combined,150.0,61.34895833333335,0.0
15.0,5.0,2.371373705661655e-05,1.8125,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,1.875,combined,150.0,59.269478140519425,0.0
15.0,5.0,2.371373705661655e-05,1.9375,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.0,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.0625,combined,150.0,57.357230043128,0.0
15.0,5.0,2.371373705661655e-05,2.125,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.1875,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.25,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.3125,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.375,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.4375,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.5,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.5625,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.625,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.6875,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.75,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.8125,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.875,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,2.9375,combined,150.0,66.64507729861676,0.0
15.0,5.0,2.371373705661655e-05,3.0,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,1.5,combined,150.0,64.28788989331379,0.0
15.0,5.0,6.812920690579608e-05,1.5625,combined,150.0,56.79850138459032,0.0
15.0,5.0,6.812920690579608e-05,1.625,combined,150.0,53.78019382685886,0.0
15.0,5.0,6.812920690579608e-05,1.6875,combined,150.0,69.98997963340122,0.0
15.0,5.0,6.812920690579608e-05,1.75,combined,150.0,58.75399152818507,0.0
15.0,5.0,6.812920690579608e-05,1.8125,combined,150.0,65.23890562657763,0.0
15.0,5.0,6.812920690579608e-05,1.875,combined,150.0,59.0491696515793,0.0
15.0,5.0,6.812920690579608e-05,1.9375,combined,150.0,59.69168158880026,0.0
15.0,5.0,6.812920690579608e-05,2.0,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.0625,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.125,combined,150.0,65.75482452569008,0.0
15.0,5.0,6.812920690579608e-05,2.1875,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.25,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.3125,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.375,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.4375,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.5,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.5625,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.625,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.6875,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.75,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.8125,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.875,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,2.9375,combined,150.0,66.64507729861676,0.0
15.0,5.0,6.812920690579608e-05,3.0,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,1.5,combined,150.0,59.28550464699169,0.0
15.0,5.0,0.00019573417814876596,1.5625,combined,150.0,59.50977835723598,0.0
15.0,5.0,0.00019573417814876596,1.625,combined,150.0,56.65121017032028,0.0
15.0,5.0,0.00019573417814876596,1.6875,combined,150.0,59.54483264109456,0.0
15.0,5.0,0.00019573417814876596,1.75,combined,150.0,69.33851736651116,0.0
15.0,5.0,0.00019573417814876596,1.8125,combined,150.0,62.17266655807134,0.0
15.0,5.0,0.00019573417814876596,1.875,combined,150.0,54.44690553745928,0.0
15.0,5.0,0.00019573417814876596,1.9375,combined,150.0,65.19897419197265,0.0
15.0,5.0,0.00019573417814876596,2.0,combined,150.0,65.04479556931095,0.0
15.0,5.0,0.00019573417814876596,2.0625,combined,150.0,59.46354166666667,0.0
15.0,5.0,0.00019573417814876596,2.125,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.1875,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.25,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.3125,combined,150.0,63.0074936873829,0.0
15.0,5.0,0.00019573417814876596,2.375,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.4375,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.5,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.5625,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.625,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.6875,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.75,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.8125,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.875,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,2.9375,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.00019573417814876596,3.0,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.000562341325190349,1.5,combined,150.0,180.8410630536738,0.0
15.0,5.0,0.000562341325190349,1.5625,combined,150.0,68.52713936430318,0.0
15.0,5.0,0.000562341325190349,1.625,combined,150.0,60.53636443584557,0.0
15.0,5.0,0.000562341325190349,1.6875,combined,150.0,59.360556957902446,0.0
15.0,5.0,0.000562341325190349,1.75,combined,150.0,66.75898267474608,0.0
15.0,5.0,0.000562341325190349,1.8125,combined,150.0,64.35298428466737,0.0
15.0,5.0,0.000562341325190349,1.875,combined,150.0,69.28089887640448,0.0
15.0,5.0,0.000562341325190349,1.9375,combined,150.0,66.93579401939218,0.0
15.0,5.0,0.000562341325190349,2.0,combined,150.0,66.48550016291951,0.0
15.0,5.0,0.000562341325190349,2.0625,combined,150.0,57.153007243428,0.0
15.0,5.0,0.000562341325190349,2.125,combined,150.0,57.093640583014405,0.0
15.0,5.0,0.000562341325190349,2.1875,combined,150.0,66.64507729861676,0.0
15.0,5.0,0.000562341325190349,2.25,combined,150.0,66.64507729861676,0.0
