zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
0.0,5.0,1e-14,1.5,arca,150.0,62.99386503067485,0.0
0.0,5.0,1e-14,1.5625,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,1.625,arca,150.0,55.624664536741214,0.0
0.0,5.0,1e-14,1.6875,arca,150.0,56.27184466019417,0.0
0.0,5.0,1e-14,1.75,arca,150.0,56.81439877457238,0.0
0.0,5.0,1e-14,1.8125,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,1.875,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,1.9375,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.0,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.0625,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.125,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.1875,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.25,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.3125,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.375,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.4375,arca,150.0,56.65372829417774,0.0
0.0,5.0,1e-14,2.5,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.5625,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.625,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.6875,arca,150.0,56.94511105437836,0.0
0.0,5.0,1e-14,2.75,arca,150.0,57.30203142966654,0.0
0.0,5.0,1e-14,2.8125,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,2.875,arca,150.0,56.94511105437836,0.0
0.0,5.0,1e-14,2.9375,arca,150.0,54.1725370086779,0.0
0.0,5.0,1e-14,3.0,arca,150.0,54.1725370086779,0.0
0.0,5.0,2.1544346900318866e-14,1.5,arca,150.0,59.68157423971377,0.0
0.0,5.0,2.1544346900318866e-14,1.5625,arca,150.0,56.94511105437836,0.0
0.0,5.0,2.1544346900318866e-14,1.625,arca,150.0,52.988239805701134,0.0
0.0,5.0,2.1544346900318866e-14,1.6875,arca,150.0,56.94511105437836,0.0
0.0,5.0,2.1544346900318866e-14,1.75,arca,150.0,56.94511105437836,0.0
0.0,5.0,2.1544346900318866e-14,1.8125,arca,150.0,67.05031285914953,0.0
0.0,5.0,2.1544346900318866e-14,1.875,arca,150.0,65.29243353783231,0.0
0.0,5.0,2.1544346900318866e-14,1.9375,arca,150.0,60.228253927704685,0.0
0.0,5.0,2.1544346900318866e-14,2.0,arca,150.0,58.25536261491319,0.0
0.0,5.0,2.1544346900318866e-14,2.0625,arca,150.0,54.1725370086779,0.0
0.0,5.0,2.1544346900318866e-14,2.125,arca,150.0,56.94511105437836,0.0
0.0,5.0,2.1544346900318866e-14,2.1875,arca,150.0,58.03332056683263,0.0
0.0,5.0,2.1544346900318866e-14,2.25,arca,150.0,54.1725370086779,0.0
0.0,5.0,2.1544346900318866e-14,2.3125,arca,150.0,59.598799335802774,0.0
0.0,5.0,2.1544346900318866e-14,2.375,arca,150.0,58.40916634750414,0.0
0.0,5.0,2.1544346900318866e-14,2.4375,arca,150.0,54.1725370086779,0.0
0.0,5.0,2.1544346900318866e-14,2.5,arca,150.0,54.1725370086779,0.0
0.0,5.0,2.1544346900318866e-14,2.5625,arca,150.0,59.446827524575504,0.0
0.0,5.0,2.1544346900318866e-14,2.625,arca,150.0,56.94511105437836,0.0
0.0,5.0,2.1544346900318866e-14,2.6875,arca,150.0,57.11133810010215,0.0
0.0,5.0,2.1544346900318866e-14,2.75,arca,150.0,54.1725370086779,0.0
0.0,5.0,2.1544346900318866e-14,2.8125,arca,150.0,59.15088077610417,0.0
0.0,5.0,2.1544346900318866e-14,2.875,arca,150.0,56.94511105437836,0.0
0.0,5.0,2.1544346900318866e-14,2.9375,arca,150.0,56.94511105437836,0.0
0.0,5.0,2.1544346900318866e-14,3.0,arca,150.0,54.1725370086779,0.0
0.0,5.0,4.6415888336127726e-14,1.5,arca,150.0,48.7991824220746,0.0
0.0,5.0,4.6415888336127726e-14,1.5625,arca,150.0,51.18722860791826,0.0
0.0,5.0,4.6415888336127726e-14,1.625,arca,150.0,59.190670926517576,0.0
0.0,5.0,4.6415888336127726e-14,1.6875,arca,150.0,65.732379979571,0.0
0.0,5.0,4.6415888336127726e-14,1.75,arca,150.0,58.9611700089411,0.0
0.0,5.0,4.6415888336127726e-14,1.8125,arca,150.0,59.70828545895569,0.0
0.0,5.0,4.6415888336127726e-14,1.875,arca,150.0,57.170968566317406,0.0
0.0,5.0,4.6415888336127726e-14,1.9375,arca,150.0,59.3953488372093,0.0
0.0,5.0,4.6415888336127726e-14,2.0,arca,150.0,58.693387796783256,0.0
0.0,5.0,4.6415888336127726e-14,2.0625,arca,150.0,60.236428662664444,0.0
0.0,5.0,4.6415888336127726e-14,2.125,arca,150.0,58.806336228921815,0.0
0.0,5.0,4.6415888336127726e-14,2.1875,arca,150.0,61.27225130890052,0.0
0.0,5.0,4.6415888336127726e-14,2.25,arca,150.0,56.94511105437836,0.0
0.0,5.0,4.6415888336127726e-14,2.3125,arca,150.0,56.964208104307815,0.0
0.0,5.0,4.6415888336127726e-14,2.375,arca,150.0,61.02120321880188,0.0
0.0,5.0,4.6415888336127726e-14,2.4375,arca,150.0,60.93203883495145,0.0
0.0,5.0,4.6415888336127726e-14,2.5,arca,150.0,56.02657128257536,0.0
0.0,5.0,4.6415888336127726e-14,2.5625,arca,150.0,53.777153079478666,0.0
0.0,5.0,4.6415888336127726e-14,2.625,arca,150.0,57.34120801941003,0.0
0.0,5.0,4.6415888336127726e-14,2.6875,arca,150.0,54.06944089864693,0.0
0.0,5.0,4.6415888336127726e-14,2.75,arca,150.0,55.838058748403576,0.0
0.0,5.0,4.6415888336127726e-14,2.8125,arca,150.0,56.94511105437836,0.0
0.0,5.0,4.6415888336127726e-14,2.875,arca,150.0,54.1725370086779,0.0
0.0,5.0,4.6415888336127726e-14,2.9375,arca,150.0,66.07784737313051,0.0
0.0,5.0,4.6415888336127726e-14,3.0,arca,150.0,56.94511105437836,0.0
0.0,5.0,1e-13,1.5,arca,150.0,61.13723485816509,0.0
0.0,5.0,1e-13,1.5625,arca,150.0,57.14402451481104,0.0
0.0,5.0,1e-13,1.625,arca,150.0,59.32005108556832,0.0
0.0,5.0,1e-13,1.6875,arca,150.0,60.057259713701434,0.0
0.0,5.0,1e-13,1.75,arca,150.0,63.148091408145014,0.0
0.0,5.0,1e-13,1.8125,arca,150.0,58.912854587273195,0.0
0.0,5.0,1e-13,1.875,arca,150.0,59.32822477650065,0.0
0.0,5.0,1e-13,1.9375,arca,150.0,60.408411095487665,0.0
0.0,5.0,1e-13,2.0,arca,150.0,60.75255623721881,0.0
0.0,5.0,1e-13,2.0625,arca,150.0,59.889683350357515,0.0
0.0,5.0,1e-13,2.125,arca,150.0,63.55646397547266,0.0
0.0,5.0,1e-13,2.1875,arca,150.0,54.75903922320174,0.0
0.0,5.0,1e-13,2.25,arca,150.0,63.50038353362312,0.0
0.0,5.0,1e-13,2.3125,arca,150.0,59.337207817090295,0.0
0.0,5.0,1e-13,2.375,arca,150.0,64.88342068260258,0.0
0.0,5.0,1e-13,2.4375,arca,150.0,54.38323965252937,0.0
0.0,5.0,1e-13,2.5,arca,150.0,59.83640081799591,0.0
0.0,5.0,1e-13,2.5625,arca,150.0,60.3391215526047,0.0
0.0,5.0,1e-13,2.625,arca,150.0,56.00153335037056,0.0
0.0,5.0,1e-13,2.6875,arca,150.0,55.74859478794072,0.0
0.0,5.0,1e-13,2.75,arca,150.0,57.67517875383044,0.0
0.0,5.0,1e-13,2.8125,arca,150.0,58.61569930963949,0.0
0.0,5.0,1e-13,2.875,arca,150.0,56.94511105437836,0.0
0.0,5.0,1e-13,2.9375,arca,150.0,60.643779567830194,0.0
0.0,5.0,1e-13,3.0,arca,150.0,54.1725370086779,0.0
0.0,5.0,2.1544346900318865e-13,1.5,arca,150.0,55.3343566129445,0.0
0.0,5.0,2.1544346900318865e-13,1.5625,arca,150.0,56.44255591054313,0.0
0.0,5.0,2.1544346900318865e-13,1.625,arca,150.0,61.23517382413088,0.0
0.0,5.0,2.1544346900318865e-13,1.6875,arca,150.0,56.586550754282804,0.0
0.0,5.0,2.1544346900318865e-13,1.75,arca,150.0,62.845819483508066,0.0
0.0,5.0,2.1544346900318865e-13,1.8125,arca,150.0,63.26108059777748,0.0
0.0,5.0,2.1544346900318865e-13,1.875,arca,150.0,59.828220858895705,0.0
0.0,5.0,2.1544346900318865e-13,1.9375,arca,150.0,57.91713554987212,0.0
0.0,5.0,2.1544346900318865e-13,2.0,arca,150.0,61.178124201380015,0.0
