zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
10.0,5.0,1e-06,1.5,combined,150.0,58.528071385342926,0.0
10.0,5.0,1e-06,1.5625,combined,150.0,63.00395490563117,0.0
10.0,5.0,1e-06,1.625,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,1.6875,combined,150.0,54.59055982436884,0.0
10.0,5.0,1e-06,1.75,combined,150.0,60.45639676027892,0.0
10.0,5.0,1e-06,1.8125,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,1.875,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,1.9375,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.0,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.0625,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.125,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.1875,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.25,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.3125,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.375,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.4375,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.5,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.5625,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.625,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.6875,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.75,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.8125,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.875,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,2.9375,combined,150.0,59.05579012554185,0.0
10.0,5.0,1e-06,3.0,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,1.5,combined,150.0,60.18892673178145,0.0
10.0,5.0,2.8729848333536627e-06,1.5625,combined,150.0,55.99565832342323,0.0
10.0,5.0,2.8729848333536627e-06,1.625,combined,150.0,58.971585591544624,0.0
10.0,5.0,2.8729848333536627e-06,1.6875,combined,150.0,56.89211367123172,0.0
10.0,5.0,2.8729848333536627e-06,1.75,combined,150.0,58.57707707355517,0.0
10.0,5.0,2.8729848333536627e-06,1.8125,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,1.875,combined,150.0,58.989205013265035,0.0
10.0,5.0,2.8729848333536627e-06,1.9375,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.0,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.0625,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.125,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.1875,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.25,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.3125,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.375,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.4375,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.5,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.5625,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.625,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.6875,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.75,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.8125,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.875,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,2.9375,combined,150.0,59.05579012554185,0.0
10.0,5.0,2.8729848333536627e-06,3.0,combined,150.0,59.05579012554185,0.0
10.0,5.0,8.254041852680188e-06,1.5,combined,150.0,61.194460083323946,0.0
10.0,5.0,8.254041852680188e-06,1.5625,combined,150.0,58.362819403100616,0.0
