zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
0.0,5.0,1e-06,1.5,combined,150.0,64.05981414914496,0.0
0.0,5.0,1e-06,1.5625,combined,150.0,56.73836706269651,0.0
0.0,5.0,1e-06,1.625,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,1.6875,combined,150.0,63.41281409156139,0.0
0.0,5.0,1e-06,1.75,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,1.8125,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,1.875,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,1.9375,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.0,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.0625,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.125,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.1875,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.25,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.3125,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.375,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.4375,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.5,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.5625,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.625,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.6875,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.75,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.8125,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.875,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,2.9375,combined,150.0,58.96367575476211,0.0
0.0,5.0,1e-06,3.0,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,1.5,combined,150.0,57.443412685013215,0.0
0.0,5.0,2.8729848333536627e-06,1.5625,combined,150.0,57.3672165746245,0.0
0.0,5.0,2.8729848333536627e-06,1.625,combined,150.0,58.89751201086078,0.0
0.0,5.0,2.8729848333536627e-06,1.6875,combined,150.0,55.259107375233015,0.0
0.0,5.0,2.8729848333536627e-06,1.75,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,1.8125,combined,150.0,58.89751201086078,0.0
0.0,5.0,2.8729848333536627e-06,1.875,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,1.9375,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.0,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.0625,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.125,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.1875,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.25,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.3125,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.375,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.4375,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.5,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.5625,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.625,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.6875,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.75,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.8125,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.875,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,2.9375,combined,150.0,58.96367575476211,0.0
0.0,5.0,2.8729848333536627e-06,3.0,combined,150.0,58.96367575476211,0.0
0.0,5.0,8.254041852680188e-06,1.5,combined,150.0,58.17423848047836,0.0
0.0,5.0,8.254041852680188e-06,1.5625,combined,150.0,61.72300462878288,0.0
