zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
5.0,30.0,1e-12,1.625,arca,65.11238076187381,0.0
5.0,30.0,1e-12,1.6875,arca,68.87789872515489,0.0
5.0,30.0,1e-12,1.75,arca,59.569684360585164,0.0
5.0,30.0,1e-12,1.8125,arca,58.690652248648306,0.0
5.0,30.0,1e-12,1.875,arca,57.70384908679511,0.0
5.0,30.0,1e-12,1.9375,arca,71.77624082332977,0.0
5.0,30.0,1e-12,2.0,arca,66.5960342781147,0.0
5.0,30.0,1e-12,2.0625,arca,62.95414891522128,0.0
5.0,30.0,1e-12,2.125,arca,61.528293039743424,0.0
5.0,30.0,1e-12,2.1875,arca,57.56341327349411,0.0
5.0,30.0,1e-12,2.25,arca,60.22683748008536,0.0
5.0,30.0,1e-12,2.3125,arca,64.81831054263967,0.0
5.0,30.0,1e-12,2.375,arca,68.41707429727194,0.0
5.0,30.0,1e-12,2.4375,arca,73.67937344811367,0.0
5.0,30.0,1e-12,2.5,arca,57.40242594150956,0.0
5.0,30.0,1e-12,2.5625,arca,65.00591220308097,0.0
5.0,30.0,1e-12,2.625,arca,75.71355965579647,0.0
5.0,30.0,1e-12,2.6875,arca,59.19777228419004,0.0
5.0,30.0,1e-12,2.75,arca,60.69002645078865,0.0
5.0,30.0,1e-12,2.8125,arca,69.53060857743364,0.0
5.0,30.0,1e-12,2.875,arca,69.53266959882922,0.0
5.0,30.0,1e-12,2.9375,arca,67.74827613141082,0.0
5.0,30.0,1e-12,3.0,arca,61.94131849001998,0.0
5.0,30.0,2.1544346900318775e-12,1.5,arca,62.20619807812379,0.0
5.0,30.0,2.1544346900318775e-12,1.5625,arca,64.24625073250769,0.0
5.0,30.0,2.1544346900318775e-12,1.625,arca,59.71750056259845,0.0
5.0,30.0,2.1544346900318775e-12,1.6875,arca,69.05673500583778,0.0
5.0,30.0,2.1544346900318775e-12,1.75,arca,61.77836019047709,0.0
