zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
60.0,5.0,1e-06,1.5,combined,150.0,66.07017654080542,0.0
60.0,5.0,1e-06,1.5625,combined,150.0,56.54622481641875,0.0
60.0,5.0,1e-06,1.625,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,1.6875,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,1.75,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,1.8125,combined,150.0,64.16694963214488,0.0
60.0,5.0,1e-06,1.875,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,1.9375,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.0,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.0625,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.125,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.1875,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.25,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.3125,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.375,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.4375,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.5,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.5625,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.625,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.6875,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.75,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.8125,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.875,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,2.9375,combined,150.0,60.29761979526471,0.0
60.0,5.0,1e-06,3.0,combined,150.0,60.29761979526471,0.0
60.0,5.0,2.8729848333536627e-06,1.5,combined,150.0,59.88253049930826,0.0
60.0,5.0,2.8729848333536627e-06,1.5625,combined,150.0,68.12883975124066,0.0
60.0,5.0,2.8729848333536627e-06,1.625,combined,150.0,63.485111194873724,0.0
60.0,5.0,2.8729848333536627e-06,1.6875,combined,150.0,63.53513513513514,0.0
60.0,5.0,2.8729848333536627e-06,1.75,combined,150.0,60.29761979526471,0.0
60.0,5.0,2.8729848333536627e-06,1.8125,combined,150.0,60.29761979526471,0.0
