zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
5.0,5.0,1e-06,1.5,combined,150.0,59.11562576337431,0.0
5.0,5.0,1e-06,1.5625,combined,150.0,59.46354166666667,0.0
5.0,5.0,1e-06,1.625,combined,150.0,59.606642787365686,0.0
5.0,5.0,1e-06,1.6875,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,1.75,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,1.8125,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,1.875,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,1.9375,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.0,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.0625,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.125,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.1875,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.25,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.3125,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.375,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.4375,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.5,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.5625,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.625,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.6875,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.75,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.8125,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.875,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,2.9375,combined,150.0,66.64507729861676,0.0
5.0,5.0,1e-06,3.0,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,1.5,combined,150.0,58.68446760013026,0.0
5.0,5.0,2.8729848333536627e-06,1.5625,combined,150.0,65.29385429385428,0.0
5.0,5.0,2.8729848333536627e-06,1.625,combined,150.0,59.46354166666667,0.0
5.0,5.0,2.8729848333536627e-06,1.6875,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,1.75,combined,150.0,59.46354166666667,0.0
5.0,5.0,2.8729848333536627e-06,1.8125,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,1.875,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,1.9375,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.0,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.0625,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.125,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.1875,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.25,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.3125,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.375,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.4375,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.5,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.5625,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.625,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.6875,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.75,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.8125,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.875,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,2.9375,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.8729848333536627e-06,3.0,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,1.5,combined,150.0,58.74847275393011,0.0
5.0,5.0,8.254041852680188e-06,1.5625,combined,150.0,64.66142566191446,0.0
5.0,5.0,8.254041852680188e-06,1.625,combined,150.0,62.20915458543736,0.0
5.0,5.0,8.254041852680188e-06,1.6875,combined,150.0,59.46354166666667,0.0
5.0,5.0,8.254041852680188e-06,1.75,combined,150.0,59.46354166666667,0.0
5.0,5.0,8.254041852680188e-06,1.8125,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,1.875,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,1.9375,combined,150.0,59.46354166666667,0.0
5.0,5.0,8.254041852680188e-06,2.0,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.0625,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.125,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.1875,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.25,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.3125,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.375,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.4375,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.5,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.5625,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.625,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.6875,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.75,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.8125,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.875,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,2.9375,combined,150.0,66.64507729861676,0.0
5.0,5.0,8.254041852680188e-06,3.0,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,1.5,combined,150.0,80.72193360922779,0.0
5.0,5.0,2.371373705661655e-05,1.5625,combined,150.0,58.26844762990714,0.0
5.0,5.0,2.371373705661655e-05,1.625,combined,150.0,60.66731802638006,0.0
5.0,5.0,2.371373705661655e-05,1.6875,combined,150.0,64.99902311950505,0.0
5.0,5.0,2.371373705661655e-05,1.75,combined,150.0,60.722778727909436,0.0
5.0,5.0,2.371373705661655e-05,1.8125,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,1.875,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,1.9375,combined,150.0,61.8096362008627,0.0
5.0,5.0,2.371373705661655e-05,2.0,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.0625,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.125,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.1875,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.25,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.3125,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.375,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.4375,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.5,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.5625,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.625,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.6875,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.75,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.8125,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.875,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,2.9375,combined,150.0,66.64507729861676,0.0
5.0,5.0,2.371373705661655e-05,3.0,combined,150.0,66.64507729861676,0.0
5.0,5.0,6.812920690579608e-05,1.5,combined,150.0,58.81616688396348,0.0
5.0,5.0,6.812920690579608e-05,1.5625,combined,150.0,66.5650969529086,0.0
5.0,5.0,6.812920690579608e-05,1.625,combined,150.0,56.5538900203666,0.0
5.0,5.0,6.812920690579608e-05,1.6875,combined,150.0,57.03192182410423,0.0
5.0,5.0,6.812920690579608e-05,1.75,combined,150.0,63.03935359624883,0.0
5.0,5.0,6.812920690579608e-05,1.8125,combined,150.0,58.867893793777476,0.0
5.0,5.0,6.812920690579608e-05,1.875,combined,150.0,66.64507729861676,0.0
5.0,5.0,6.812920690579608e-05,1.9375,combined,150.0,58.44322344322343,0.0
5.0,5.0,6.812920690579608e-05,2.0,combined,150.0,66.64507729861676,0.0
5.0,5.0,6.812920690579608e-05,2.0625,combined,150.0,66.64507729861676,0.0
5.0,5.0,6.812920690579608e-05,2.125,combined,150.0,66.64507729861676,0.0
5.0,5.0,6.812920690579608e-05,2.1875,combined,150.0,66.64507729861676,0.0
5.0,5.0,6.812920690579608e-05,2.25,combined,150.0,66.64507729861676,0.0
5.0,5.0,6.812920690579608e-05,2.3125,combined,150.0,66.64507729861676,0.0
5.0,5.0,6.812920690579608e-05,2.375,combined,150.0,66.64507729861676,0.0
