zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
90.0,30.0,1e-06,2.625,combined,60.78880332189712,0.0
90.0,30.0,1e-06,2.6875,arca,53.51692855985745,0.0
90.0,30.0,1e-06,2.6875,orca,60.55748225371296,0.0
90.0,30.0,1e-06,2.6875,combined,60.78880332189712,0.0
90.0,30.0,1e-06,2.75,arca,53.51692855985745,0.0
90.0,30.0,1e-06,2.75,orca,60.55748225371296,0.0
90.0,30.0,1e-06,2.75,combined,60.78880332189712,0.0
90.0,30.0,1e-06,2.8125,arca,53.51692855985745,0.0
90.0,30.0,1e-06,2.8125,orca,60.55748225371296,0.0
90.0,30.0,1e-06,2.8125,combined,60.78880332189712,0.0
90.0,30.0,1e-06,2.875,arca,53.51692855985745,0.0
90.0,30.0,1e-06,2.875,orca,60.55748225371296,0.0
90.0,30.0,1e-06,2.875,combined,60.78880332189712,0.0
90.0,30.0,1e-06,2.9375,arca,53.51692855985745,0.0
90.0,30.0,1e-06,2.9375,orca,60.55748225371296,0.0
90.0,30.0,1e-06,2.9375,combined,60.78880332189712,0.0
90.0,30.0,1e-06,3.0,arca,53.51692855985745,0.0
90.0,30.0,1e-06,3.0,orca,60.55748225371296,0.0
90.0,30.0,1e-06,3.0,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,1.5,arca,54.78799053994468,0.0
90.0,30.0,2.8729848333536627e-06,1.5,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,1.5,combined,56.90713358893343,0.0
90.0,30.0,2.8729848333536627e-06,1.5625,arca,54.088119237185694,0.0
90.0,30.0,2.8729848333536627e-06,1.5625,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,1.5625,combined,54.690540550439906,0.0
90.0,30.0,2.8729848333536627e-06,1.625,arca,54.16218066152639,0.0
90.0,30.0,2.8729848333536627e-06,1.625,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,1.625,combined,58.01568876526717,0.0
90.0,30.0,2.8729848333536627e-06,1.6875,arca,55.760064672594986,0.0
90.0,30.0,2.8729848333536627e-06,1.6875,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,1.6875,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,1.75,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,1.75,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,1.75,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,1.8125,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,1.8125,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,1.8125,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,1.875,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,1.875,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,1.875,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,1.9375,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,1.9375,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,1.9375,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.0,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.0,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.0,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.0625,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.0625,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.0625,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.125,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.125,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.125,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.1875,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.1875,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.1875,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.25,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.25,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.25,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.3125,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.3125,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.3125,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.375,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.375,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.375,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.4375,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.4375,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.4375,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.5,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.5,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.5,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.5625,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.5625,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.5625,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.625,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.625,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.625,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.6875,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.6875,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.6875,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.75,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.75,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.75,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.8125,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.8125,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.8125,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.875,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.875,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.875,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,2.9375,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,2.9375,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,2.9375,combined,60.78880332189712,0.0
90.0,30.0,2.8729848333536627e-06,3.0,arca,53.51692855985745,0.0
90.0,30.0,2.8729848333536627e-06,3.0,orca,60.55748225371296,0.0
90.0,30.0,2.8729848333536627e-06,3.0,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,1.5,arca,55.77326834942888,0.0
90.0,30.0,8.254041852680188e-06,1.5,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,1.5,combined,57.684424880998506,0.0
90.0,30.0,8.254041852680188e-06,1.5625,arca,58.04149593235924,0.0
90.0,30.0,8.254041852680188e-06,1.5625,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,1.5625,combined,56.593371909521295,0.0
90.0,30.0,8.254041852680188e-06,1.625,arca,53.79477848898745,0.0
90.0,30.0,8.254041852680188e-06,1.625,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,1.625,combined,57.33915652535754,0.0
90.0,30.0,8.254041852680188e-06,1.6875,arca,61.70360860931137,0.0
90.0,30.0,8.254041852680188e-06,1.6875,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,1.6875,combined,55.18884541551267,0.0
90.0,30.0,8.254041852680188e-06,1.75,arca,52.98820136605109,0.0
90.0,30.0,8.254041852680188e-06,1.75,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,1.75,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,1.8125,arca,60.13314020158126,0.0
90.0,30.0,8.254041852680188e-06,1.8125,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,1.8125,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,1.875,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,1.875,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,1.875,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,1.9375,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,1.9375,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,1.9375,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.0,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.0,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.0,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.0625,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.0625,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.0625,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.125,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.125,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.125,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.1875,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.1875,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.1875,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.25,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.25,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.25,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.3125,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.3125,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.3125,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.375,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.375,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.375,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.4375,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.4375,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.4375,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.5,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.5,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.5,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.5625,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.5625,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.5625,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.625,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.625,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.625,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.6875,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.6875,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.6875,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.75,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.75,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.75,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.8125,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.8125,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.8125,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.875,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.875,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.875,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,2.9375,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,2.9375,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,2.9375,combined,60.78880332189712,0.0
90.0,30.0,8.254041852680188e-06,3.0,arca,53.51692855985745,0.0
90.0,30.0,8.254041852680188e-06,3.0,orca,60.55748225371296,0.0
90.0,30.0,8.254041852680188e-06,3.0,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,1.5,arca,61.224861409379216,0.0
90.0,30.0,2.371373705661655e-05,1.5,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,1.5,combined,52.9716772901111,0.0
90.0,30.0,2.371373705661655e-05,1.5625,arca,57.992738350896474,0.0
90.0,30.0,2.371373705661655e-05,1.5625,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,1.5625,combined,59.46922611717901,0.0
90.0,30.0,2.371373705661655e-05,1.625,arca,60.35453618348696,0.0
90.0,30.0,2.371373705661655e-05,1.625,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,1.625,combined,56.353909465020564,0.0
90.0,30.0,2.371373705661655e-05,1.6875,arca,51.39691152340015,0.0
90.0,30.0,2.371373705661655e-05,1.6875,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,1.6875,combined,56.13592710251575,0.0
90.0,30.0,2.371373705661655e-05,1.75,arca,52.38435104148873,0.0
90.0,30.0,2.371373705661655e-05,1.75,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,1.75,combined,56.35181550897723,0.0
90.0,30.0,2.371373705661655e-05,1.8125,arca,52.00161903990933,0.0
90.0,30.0,2.371373705661655e-05,1.8125,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,1.8125,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,1.875,arca,51.39225762247345,0.0
90.0,30.0,2.371373705661655e-05,1.875,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,1.875,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,1.9375,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,1.9375,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,1.9375,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.0,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.0,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.0,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.0625,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.0625,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.0625,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.125,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.125,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.125,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.1875,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.1875,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.1875,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.25,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.25,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.25,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.3125,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.3125,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.3125,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.375,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.375,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.375,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.4375,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.4375,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.4375,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.5,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.5,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.5,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.5625,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.5625,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.5625,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.625,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.625,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.625,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.6875,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.6875,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.6875,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.75,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.75,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.75,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.8125,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.8125,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.8125,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.875,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.875,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.875,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,2.9375,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,2.9375,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,2.9375,combined,60.78880332189712,0.0
90.0,30.0,2.371373705661655e-05,3.0,arca,53.51692855985745,0.0
90.0,30.0,2.371373705661655e-05,3.0,orca,60.55748225371296,0.0
90.0,30.0,2.371373705661655e-05,3.0,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,1.5,arca,55.496512720078336,0.0
90.0,30.0,6.812920690579608e-05,1.5,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,1.5,combined,59.93596584845251,0.0
90.0,30.0,6.812920690579608e-05,1.5625,arca,57.66213772640539,0.0
90.0,30.0,6.812920690579608e-05,1.5625,orca,57.03673653369394,0.0
90.0,30.0,6.812920690579608e-05,1.5625,combined,57.12616469403173,0.0
90.0,30.0,6.812920690579608e-05,1.625,arca,61.394875085214736,0.0
90.0,30.0,6.812920690579608e-05,1.625,orca,61.79047619047619,0.0
90.0,30.0,6.812920690579608e-05,1.625,combined,63.37619634783629,0.0
90.0,30.0,6.812920690579608e-05,1.6875,arca,53.432699535927995,0.0
90.0,30.0,6.812920690579608e-05,1.6875,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,1.6875,combined,54.5363409253605,0.0
90.0,30.0,6.812920690579608e-05,1.75,arca,58.78561404915601,0.0
90.0,30.0,6.812920690579608e-05,1.75,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,1.75,combined,56.991898867449976,0.0
90.0,30.0,6.812920690579608e-05,1.8125,arca,53.21719894786702,0.0
90.0,30.0,6.812920690579608e-05,1.8125,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,1.8125,combined,61.80002649825553,0.0
90.0,30.0,6.812920690579608e-05,1.875,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,1.875,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,1.875,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,1.9375,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,1.9375,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,1.9375,combined,52.93738244571463,0.0
90.0,30.0,6.812920690579608e-05,2.0,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.0,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.0,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.0625,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.0625,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.0625,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.125,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.125,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.125,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.1875,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.1875,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.1875,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.25,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.25,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.25,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.3125,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.3125,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.3125,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.375,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.375,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.375,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.4375,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.4375,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.4375,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.5,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.5,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.5,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.5625,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.5625,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.5625,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.625,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.625,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.625,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.6875,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.6875,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.6875,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.75,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.75,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.75,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.8125,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.8125,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.8125,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.875,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.875,orca,60.55748225371296,0.0
90.0,30.0,6.812920690579608e-05,2.875,combined,60.78880332189712,0.0
90.0,30.0,6.812920690579608e-05,2.9375,arca,53.51692855985745,0.0
90.0,30.0,6.812920690579608e-05,2.9375,orca,60.55748225371296,0.0
