zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
60.0,30.0,2.8729848333536627e-06,2.6875,orca,54.6267595179292,0.0
60.0,30.0,2.8729848333536627e-06,2.6875,combined,68.5411756573589,0.0
60.0,30.0,2.8729848333536627e-06,2.75,arca,60.68777072649492,0.0
60.0,30.0,2.8729848333536627e-06,2.75,orca,54.6267595179292,0.0
60.0,30.0,2.8729848333536627e-06,2.75,combined,68.5411756573589,0.0
60.0,30.0,2.8729848333536627e-06,2.8125,arca,60.68777072649492,0.0
60.0,30.0,2.8729848333536627e-06,2.8125,orca,54.6267595179292,0.0
60.0,30.0,2.8729848333536627e-06,2.8125,combined,68.5411756573589,0.0
60.0,30.0,2.8729848333536627e-06,2.875,arca,60.68777072649492,0.0
60.0,30.0,2.8729848333536627e-06,2.875,orca,54.6267595179292,0.0
60.0,30.0,2.8729848333536627e-06,2.875,combined,68.5411756573589,0.0
60.0,30.0,2.8729848333536627e-06,2.9375,arca,60.68777072649492,0.0
60.0,30.0,2.8729848333536627e-06,2.9375,orca,54.6267595179292,0.0
60.0,30.0,2.8729848333536627e-06,2.9375,combined,68.5411756573589,0.0
60.0,30.0,2.8729848333536627e-06,3.0,arca,60.68777072649492,0.0
60.0,30.0,2.8729848333536627e-06,3.0,orca,54.6267595179292,0.0
60.0,30.0,2.8729848333536627e-06,3.0,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,1.5,arca,73.88562084011525,0.0
60.0,30.0,8.254041852680188e-06,1.5,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,1.5,combined,56.47659386891607,0.0
60.0,30.0,8.254041852680188e-06,1.5625,arca,64.89625560589506,0.0
60.0,30.0,8.254041852680188e-06,1.5625,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,1.5625,combined,56.8242728786356,0.0
60.0,30.0,8.254041852680188e-06,1.625,arca,60.34965620305998,0.0
60.0,30.0,8.254041852680188e-06,1.625,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,1.625,combined,62.69602472173053,0.0
60.0,30.0,8.254041852680188e-06,1.6875,arca,59.72761990770149,0.0
60.0,30.0,8.254041852680188e-06,1.6875,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,1.6875,combined,68.7289044596686,0.0
60.0,30.0,8.254041852680188e-06,1.75,arca,66.98869425533542,0.0
60.0,30.0,8.254041852680188e-06,1.75,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,1.75,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,1.8125,arca,60.217759033746894,0.0
60.0,30.0,8.254041852680188e-06,1.8125,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,1.8125,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,1.875,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,1.875,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,1.875,combined,61.241894602808514,0.0
60.0,30.0,8.254041852680188e-06,1.9375,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,1.9375,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,1.9375,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.0,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.0,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.0,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.0625,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.0625,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.0625,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.125,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.125,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.125,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.1875,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.1875,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.1875,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.25,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.25,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.25,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.3125,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.3125,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.3125,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.375,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.375,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.375,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.4375,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.4375,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.4375,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.5,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.5,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.5,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.5625,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.5625,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.5625,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.625,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.625,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.625,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.6875,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.6875,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.6875,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.75,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.75,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.75,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.8125,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.8125,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.8125,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.875,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.875,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.875,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,2.9375,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,2.9375,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,2.9375,combined,68.5411756573589,0.0
60.0,30.0,8.254041852680188e-06,3.0,arca,60.68777072649492,0.0
60.0,30.0,8.254041852680188e-06,3.0,orca,54.6267595179292,0.0
60.0,30.0,8.254041852680188e-06,3.0,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,1.5,arca,60.775455982165354,0.0
60.0,30.0,2.371373705661655e-05,1.5,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,1.5,combined,54.3311414805612,0.0
60.0,30.0,2.371373705661655e-05,1.5625,arca,57.27655900174984,0.0
60.0,30.0,2.371373705661655e-05,1.5625,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,1.5625,combined,55.23159939563999,0.0
60.0,30.0,2.371373705661655e-05,1.625,arca,62.04930780965052,0.0
60.0,30.0,2.371373705661655e-05,1.625,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,1.625,combined,52.266086090470296,0.0
60.0,30.0,2.371373705661655e-05,1.6875,arca,53.00757072246542,0.0
60.0,30.0,2.371373705661655e-05,1.6875,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,1.6875,combined,62.24512414537603,0.0
60.0,30.0,2.371373705661655e-05,1.75,arca,61.15658815066502,0.0
60.0,30.0,2.371373705661655e-05,1.75,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,1.75,combined,57.13152517964026,0.0
60.0,30.0,2.371373705661655e-05,1.8125,arca,58.686579954093354,0.0
60.0,30.0,2.371373705661655e-05,1.8125,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,1.8125,combined,66.90023078608321,0.0
60.0,30.0,2.371373705661655e-05,1.875,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,1.875,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,1.875,combined,63.06338081038311,0.0
60.0,30.0,2.371373705661655e-05,1.9375,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,1.9375,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,1.9375,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.0,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.0,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.0,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.0625,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.0625,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.0625,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.125,arca,59.69169101785414,0.0
60.0,30.0,2.371373705661655e-05,2.125,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.125,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.1875,arca,56.38206746862724,0.0
60.0,30.0,2.371373705661655e-05,2.1875,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.1875,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.25,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.25,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.25,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.3125,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.3125,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.3125,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.375,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.375,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.375,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.4375,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.4375,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.4375,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.5,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.5,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.5,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.5625,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.5625,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.5625,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.625,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.625,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.625,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.6875,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.6875,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.6875,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.75,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.75,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.75,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.8125,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.8125,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.8125,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.875,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.875,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.875,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,2.9375,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,2.9375,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,2.9375,combined,68.5411756573589,0.0
60.0,30.0,2.371373705661655e-05,3.0,arca,60.68777072649492,0.0
60.0,30.0,2.371373705661655e-05,3.0,orca,54.6267595179292,0.0
60.0,30.0,2.371373705661655e-05,3.0,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,1.5,arca,65.82108720142057,0.0
60.0,30.0,6.812920690579608e-05,1.5,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,1.5,combined,60.07965647321295,0.0
60.0,30.0,6.812920690579608e-05,1.5625,arca,55.04858355263409,0.0
60.0,30.0,6.812920690579608e-05,1.5625,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,1.5625,combined,66.1048326394463,0.0
60.0,30.0,6.812920690579608e-05,1.625,arca,70.50347393308812,0.0
60.0,30.0,6.812920690579608e-05,1.625,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,1.625,combined,53.20626436971112,0.0
60.0,30.0,6.812920690579608e-05,1.6875,arca,54.427555705062304,0.0
60.0,30.0,6.812920690579608e-05,1.6875,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,1.6875,combined,64.18471261161551,0.0
60.0,30.0,6.812920690579608e-05,1.75,arca,64.21122757693365,0.0
60.0,30.0,6.812920690579608e-05,1.75,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,1.75,combined,61.28951233557419,0.0
60.0,30.0,6.812920690579608e-05,1.8125,arca,62.184843109670325,0.0
60.0,30.0,6.812920690579608e-05,1.8125,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,1.8125,combined,61.17356760519431,0.0
60.0,30.0,6.812920690579608e-05,1.875,arca,60.579288594965504,0.0
60.0,30.0,6.812920690579608e-05,1.875,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,1.875,combined,58.26894424659548,0.0
60.0,30.0,6.812920690579608e-05,1.9375,arca,61.214494990201956,0.0
60.0,30.0,6.812920690579608e-05,1.9375,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,1.9375,combined,71.66426005790275,0.0
60.0,30.0,6.812920690579608e-05,2.0,arca,56.60408269405798,0.0
60.0,30.0,6.812920690579608e-05,2.0,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.0,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.0625,arca,62.18294345634757,0.0
60.0,30.0,6.812920690579608e-05,2.0625,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.0625,combined,64.14488474395215,0.0
60.0,30.0,6.812920690579608e-05,2.125,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.125,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.125,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.1875,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.1875,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.1875,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.25,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.25,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.25,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.3125,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.3125,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.3125,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.375,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.375,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.375,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.4375,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.4375,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.4375,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.5,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.5,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.5,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.5625,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.5625,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.5625,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.625,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.625,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.625,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.6875,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.6875,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.6875,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.75,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.75,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.75,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.8125,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.8125,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.8125,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.875,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.875,orca,54.6267595179292,0.0
60.0,30.0,6.812920690579608e-05,2.875,combined,68.5411756573589,0.0
60.0,30.0,6.812920690579608e-05,2.9375,arca,60.68777072649492,0.0
60.0,30.0,6.812920690579608e-05,2.9375,orca,54.6267595179292,0.0
