zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
90.0,5.0,1e-06,1.5,combined,150.0,55.204980340760144,0.0
90.0,5.0,1e-06,1.5625,combined,150.0,60.528237457315484,0.0
90.0,5.0,1e-06,1.625,combined,150.0,65.57651991614256,0.0
90.0,5.0,1e-06,1.6875,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,1.75,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,1.8125,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,1.875,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,1.9375,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.0,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.0625,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.125,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.1875,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.25,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.3125,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.375,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.4375,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.5,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.5625,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.625,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.6875,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.75,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.8125,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.875,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,2.9375,combined,150.0,58.36266038229904,0.0
90.0,5.0,1e-06,3.0,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,1.5,combined,150.0,69.86710353866317,0.0
90.0,5.0,2.8729848333536627e-06,1.5625,combined,150.0,65.67088607594937,0.0
90.0,5.0,2.8729848333536627e-06,1.625,combined,150.0,59.1371727748691,0.0
90.0,5.0,2.8729848333536627e-06,1.6875,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,1.75,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,1.8125,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,1.875,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,1.9375,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.0,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.0625,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.125,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.1875,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.25,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.3125,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.375,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.4375,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.5,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.5625,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.625,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.6875,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.75,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.8125,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.875,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,2.9375,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.8729848333536627e-06,3.0,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,1.5,combined,150.0,66.03333333333333,0.0
90.0,5.0,8.254041852680188e-06,1.5625,combined,150.0,65.11336672818351,0.0
90.0,5.0,8.254041852680188e-06,1.625,combined,150.0,63.84905660377358,0.0
90.0,5.0,8.254041852680188e-06,1.6875,combined,150.0,55.50170738114001,0.0
90.0,5.0,8.254041852680188e-06,1.75,combined,150.0,70.30455382995525,0.0
90.0,5.0,8.254041852680188e-06,1.8125,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,1.875,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,1.9375,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.0,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.0625,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.125,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.1875,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.25,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.3125,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.375,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.4375,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.5,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.5625,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.625,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.6875,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.75,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.8125,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.875,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,2.9375,combined,150.0,58.36266038229904,0.0
90.0,5.0,8.254041852680188e-06,3.0,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,1.5,combined,150.0,68.09252019807141,0.0
90.0,5.0,2.371373705661655e-05,1.5625,combined,150.0,60.7959611854183,0.0
90.0,5.0,2.371373705661655e-05,1.625,combined,150.0,60.28035435122459,0.0
90.0,5.0,2.371373705661655e-05,1.6875,combined,150.0,63.4709271870089,0.0
90.0,5.0,2.371373705661655e-05,1.75,combined,150.0,67.21614514856694,0.0
90.0,5.0,2.371373705661655e-05,1.8125,combined,150.0,61.52059826817108,0.0
90.0,5.0,2.371373705661655e-05,1.875,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,1.9375,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.0,combined,150.0,66.18029350104821,0.0
90.0,5.0,2.371373705661655e-05,2.0625,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.125,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.1875,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.25,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.3125,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.375,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.4375,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.5,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.5625,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.625,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.6875,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.75,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.8125,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.875,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,2.9375,combined,150.0,58.36266038229904,0.0
90.0,5.0,2.371373705661655e-05,3.0,combined,150.0,58.36266038229904,0.0
90.0,5.0,6.812920690579608e-05,1.5,combined,150.0,59.17102615694164,0.0
90.0,5.0,6.812920690579608e-05,1.5625,combined,150.0,70.5814072932717,0.0
90.0,5.0,6.812920690579608e-05,1.625,combined,150.0,64.18498973907946,0.0
90.0,5.0,6.812920690579608e-05,1.6875,combined,150.0,64.38115183246073,0.0
90.0,5.0,6.812920690579608e-05,1.75,combined,150.0,64.5434269220677,0.0
90.0,5.0,6.812920690579608e-05,1.8125,combined,150.0,62.497115888830635,0.0
90.0,5.0,6.812920690579608e-05,1.875,combined,150.0,61.94108322324965,0.0
90.0,5.0,6.812920690579608e-05,1.9375,combined,150.0,58.36266038229904,0.0
90.0,5.0,6.812920690579608e-05,2.0,combined,150.0,58.36266038229904,0.0
90.0,5.0,6.812920690579608e-05,2.0625,combined,150.0,58.36266038229904,0.0
