zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
0.0,30.0,4.641588833612772e-13,1.875,arca,61.609748377907906,0.0
0.0,30.0,4.641588833612772e-13,1.9375,arca,58.56876749730431,0.0
0.0,30.0,4.641588833612772e-13,2.0,arca,67.55808157398495,0.0
0.0,30.0,4.641588833612772e-13,2.0625,arca,60.2652670937705,0.0
0.0,30.0,4.641588833612772e-13,2.125,arca,65.6064328931533,0.0
0.0,30.0,4.641588833612772e-13,2.1875,arca,64.9239406633028,0.0
0.0,30.0,4.641588833612772e-13,2.25,arca,62.71472088246833,0.0
0.0,30.0,4.641588833612772e-13,2.3125,arca,65.51830361852515,0.0
0.0,30.0,4.641588833612772e-13,2.375,arca,57.515396612382574,0.0
0.0,30.0,4.641588833612772e-13,2.4375,arca,68.6799316969613,0.0
0.0,30.0,4.641588833612772e-13,2.5,arca,64.28819614965013,0.0
0.0,30.0,4.641588833612772e-13,2.5625,arca,55.62500700370124,0.0
0.0,30.0,4.641588833612772e-13,2.625,arca,71.25155249801298,0.0
0.0,30.0,4.641588833612772e-13,2.6875,arca,60.74970081595648,0.0
0.0,30.0,4.641588833612772e-13,2.75,arca,61.1383075883216,0.0
0.0,30.0,4.641588833612772e-13,2.8125,arca,60.54355552331908,0.0
0.0,30.0,4.641588833612772e-13,2.875,arca,60.18362949221903,0.0
0.0,30.0,4.641588833612772e-13,2.9375,arca,63.92010763112597,0.0
0.0,30.0,4.641588833612772e-13,3.0,arca,66.71671117265024,0.0
0.0,30.0,1e-12,1.5,arca,59.76145545896014,0.0
0.0,30.0,1e-12,1.5625,arca,56.32232740173629,0.0
0.0,30.0,1e-12,1.625,arca,62.02503379826556,0.0
0.0,30.0,1e-12,1.6875,arca,53.15935143760488,0.0
0.0,30.0,1e-12,1.75,arca,62.4861923803433,0.0
0.0,30.0,1e-12,1.8125,arca,62.80486888175292,0.0
0.0,30.0,1e-12,1.875,arca,67.16328629829883,0.0
0.0,30.0,1e-12,1.9375,arca,63.76471829499894,0.0
0.0,30.0,1e-12,2.0,arca,60.52922131444812,0.0
0.0,30.0,1e-12,2.0625,arca,59.20866457179975,0.0
0.0,30.0,1e-12,2.125,arca,57.14787336821939,0.0
0.0,30.0,1e-12,2.1875,arca,58.43595695294366,0.0
0.0,30.0,1e-12,2.25,arca,62.67602193041741,0.0
0.0,30.0,1e-12,2.3125,arca,59.631975310270235,0.0
0.0,30.0,1e-12,2.375,arca,61.992907941655304,0.0
0.0,30.0,1e-12,2.4375,arca,59.87796047967768,0.0
0.0,30.0,1e-12,2.5,arca,62.696180750136804,0.0
0.0,30.0,1e-12,2.5625,arca,60.1125685941697,0.0
0.0,30.0,1e-12,2.625,arca,64.49740398023397,0.0
0.0,30.0,1e-12,2.6875,arca,59.6331223628692,0.0
0.0,30.0,1e-12,2.75,arca,58.46914259906971,0.0
0.0,30.0,1e-12,2.8125,arca,64.06435447711988,0.0
0.0,30.0,1e-12,2.875,arca,63.44086815490711,0.0
0.0,30.0,1e-12,2.9375,arca,61.54145974714599,0.0
0.0,30.0,1e-12,3.0,arca,65.67899459979823,0.0
