zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
0.0,30.0,1e-14,1.5,arca,56.98134513639963,0.0
0.0,30.0,1e-14,1.5625,arca,66.43196541633331,0.0
0.0,30.0,1e-14,1.625,arca,66.43196541633331,0.0
0.0,30.0,1e-14,1.6875,arca,66.43196541633331,0.0
0.0,30.0,1e-14,1.75,arca,66.43196541633331,0.0
0.0,30.0,1e-14,1.8125,arca,66.43196541633331,0.0
0.0,30.0,1e-14,1.875,arca,66.43196541633331,0.0
0.0,30.0,1e-14,1.9375,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.0,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.0625,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.125,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.1875,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.25,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.3125,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.375,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.4375,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.5,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.5625,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.625,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.6875,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.75,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.8125,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.875,arca,66.43196541633331,0.0
0.0,30.0,1e-14,2.9375,arca,66.43196541633331,0.0
0.0,30.0,1e-14,3.0,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,1.5,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,1.5625,arca,66.11272174726052,0.0
0.0,30.0,2.1544346900318866e-14,1.625,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,1.6875,arca,63.07569627518127,0.0
0.0,30.0,2.1544346900318866e-14,1.75,arca,72.38740658584159,0.0
0.0,30.0,2.1544346900318866e-14,1.8125,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,1.875,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,1.9375,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.0,arca,58.051153696694506,0.0
0.0,30.0,2.1544346900318866e-14,2.0625,arca,66.53092796122684,0.0
0.0,30.0,2.1544346900318866e-14,2.125,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.1875,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.25,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.3125,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.375,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.4375,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.5,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.5625,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.625,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.6875,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.75,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.8125,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.875,arca,66.43196541633331,0.0
0.0,30.0,2.1544346900318866e-14,2.9375,arca,66.43196541633331,0.0
