zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
30.0,5.0,1e-06,1.5,combined,150.0,62.36091965588369,0.0
30.0,5.0,1e-06,1.5625,combined,150.0,63.19613856905827,0.0
30.0,5.0,1e-06,1.625,combined,150.0,64.69682034776268,0.0
30.0,5.0,1e-06,1.6875,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,1.75,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,1.8125,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,1.875,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,1.9375,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.0,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.0625,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.125,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.1875,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.25,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.3125,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.375,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.4375,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.5,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.5625,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.625,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.6875,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.75,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.8125,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.875,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,2.9375,combined,150.0,69.21730878008924,0.0
30.0,5.0,1e-06,3.0,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,1.5,combined,150.0,59.04558597973398,0.0
30.0,5.0,2.8729848333536627e-06,1.5625,combined,150.0,68.15565610859727,0.0
30.0,5.0,2.8729848333536627e-06,1.625,combined,150.0,67.81218005961739,0.0
30.0,5.0,2.8729848333536627e-06,1.6875,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,1.75,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,1.8125,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,1.875,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,1.9375,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.0,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.0625,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.125,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.1875,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.25,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.3125,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.375,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.4375,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.5,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.5625,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.625,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.6875,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.75,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.8125,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.875,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,2.9375,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.8729848333536627e-06,3.0,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,1.5,combined,150.0,56.357095227910364,0.0
30.0,5.0,8.254041852680188e-06,1.5625,combined,150.0,59.277729587026215,0.0
30.0,5.0,8.254041852680188e-06,1.625,combined,150.0,64.2454657510125,0.0
30.0,5.0,8.254041852680188e-06,1.6875,combined,150.0,65.48666867894156,0.0
30.0,5.0,8.254041852680188e-06,1.75,combined,150.0,58.37368454139686,0.0
30.0,5.0,8.254041852680188e-06,1.8125,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,1.875,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,1.9375,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.0,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.0625,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.125,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.1875,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.25,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.3125,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.375,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.4375,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.5,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.5625,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.625,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.6875,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.75,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.8125,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.875,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,2.9375,combined,150.0,69.21730878008924,0.0
30.0,5.0,8.254041852680188e-06,3.0,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,1.5,combined,150.0,58.8650703935875,0.0
30.0,5.0,2.371373705661655e-05,1.5625,combined,150.0,60.86582988517311,0.0
30.0,5.0,2.371373705661655e-05,1.625,combined,150.0,59.0520754716981,0.0
30.0,5.0,2.371373705661655e-05,1.6875,combined,150.0,63.866789904553514,0.0
30.0,5.0,2.371373705661655e-05,1.75,combined,150.0,61.9045439686172,0.0
30.0,5.0,2.371373705661655e-05,1.8125,combined,150.0,67.88188046005908,0.0
30.0,5.0,2.371373705661655e-05,1.875,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,1.9375,combined,150.0,62.191751021691296,0.0
30.0,5.0,2.371373705661655e-05,2.0,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.0625,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.125,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.1875,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.25,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.3125,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.375,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.4375,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.5,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.5625,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.625,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.6875,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.75,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.8125,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.875,combined,150.0,69.21730878008924,0.0
30.0,5.0,2.371373705661655e-05,2.9375,combined,150.0,69.21730878008924,0.0
