zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
90.0,30.0,1e-08,2,arca,10,715.953384765837,0.0
90.0,30.0,1e-08,2,arca,20,5670.955496084845,0.0
90.0,30.0,1e-08,2,arca,30,17788.24911119284,0.0
90.0,30.0,1e-08,2,arca,40,38095.65779917237,0.0
90.0,30.0,1e-08,2,arca,50,70000.45322945146,0.0
90.0,30.0,1e-08,2,arca,60,112407.66341511479,0.0
90.0,30.0,1e-08,2,arca,70,,
90.0,30.0,1e-08,2,arca,80,,
90.0,30.0,1e-08,2,arca,90,,
90.0,30.0,1e-08,2,arca,100,,
90.0,30.0,1e-08,2,arca,110,,
90.0,30.0,1e-08,2,arca,120,,
90.0,30.0,1e-08,2,arca,130,,
90.0,30.0,1e-08,2,arca,140,,
90.0,30.0,1e-08,2,arca,150,,
