zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
15.0,5.0,1e-06,1.5,combined,150.0,58.15403825291776,0.0
15.0,5.0,1e-06,1.5625,combined,150.0,64.35788247287556,0.0
15.0,5.0,1e-06,1.625,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,1.6875,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,1.75,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,1.8125,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,1.875,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,1.9375,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.0,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.0625,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.125,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.1875,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.25,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.3125,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.375,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.4375,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.5,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.5625,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.625,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.6875,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.75,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.8125,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.875,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,2.9375,combined,150.0,64.42728153148232,0.0
15.0,5.0,1e-06,3.0,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,1.5,combined,150.0,64.23689171974522,0.0
15.0,5.0,2.8729848333536627e-06,1.5625,combined,150.0,67.51562454495149,0.0
15.0,5.0,2.8729848333536627e-06,1.625,combined,150.0,62.406843718823524,0.0
15.0,5.0,2.8729848333536627e-06,1.6875,combined,150.0,60.25400107763328,0.0
15.0,5.0,2.8729848333536627e-06,1.75,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,1.8125,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,1.875,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,1.9375,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.0,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.0625,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.125,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.1875,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.25,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.3125,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.375,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.4375,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.5,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.5625,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.625,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.6875,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.75,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.8125,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.875,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,2.9375,combined,150.0,64.42728153148232,0.0
15.0,5.0,2.8729848333536627e-06,3.0,combined,150.0,64.42728153148232,0.0
15.0,5.0,8.254041852680188e-06,1.5,combined,150.0,63.73055304773275,0.0
15.0,5.0,8.254041852680188e-06,1.5625,combined,150.0,59.08586759470263,0.0
15.0,5.0,8.254041852680188e-06,1.625,combined,150.0,63.731982178736786,0.0
15.0,5.0,8.254041852680188e-06,1.6875,combined,150.0,64.90084979647119,0.0
15.0,5.0,8.254041852680188e-06,1.75,combined,150.0,61.36837506007778,0.0
15.0,5.0,8.254041852680188e-06,1.8125,combined,150.0,64.42728153148232,0.0
15.0,5.0,8.254041852680188e-06,1.875,combined,150.0,64.42728153148232,0.0
15.0,5.0,8.254041852680188e-06,1.9375,combined,150.0,64.42728153148232,0.0
15.0,5.0,8.254041852680188e-06,2.0,combined,150.0,64.42728153148232,0.0
15.0,5.0,8.254041852680188e-06,2.0625,combined,150.0,64.42728153148232,0.0
15.0,5.0,8.254041852680188e-06,2.125,combined,150.0,64.42728153148232,0.0
15.0,5.0,8.254041852680188e-06,2.1875,combined,150.0,64.42728153148232,0.0
15.0,5.0,8.254041852680188e-06,2.25,combined,150.0,64.42728153148232,0.0
15.0,5.0,8.254041852680188e-06,2.3125,combined,150.0,64.42728153148232,0.0
