zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
0.0,10.0,1e-06,1.5,combined,150.0,64.23884900914166,0.0
0.0,10.0,1e-06,1.5625,combined,150.0,59.27436395218147,0.0
0.0,10.0,1e-06,1.625,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,1.6875,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,1.75,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,1.8125,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,1.875,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,1.9375,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.0,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.0625,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.125,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.1875,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.25,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.3125,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.375,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.4375,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.5,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.5625,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.625,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.6875,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.75,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.8125,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.875,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,2.9375,combined,150.0,60.82582754393134,0.0
0.0,10.0,1e-06,3.0,combined,150.0,60.82582754393134,0.0
0.0,10.0,2.8729848333536627e-06,1.5,combined,150.0,64.30331288343558,0.0
0.0,10.0,2.8729848333536627e-06,1.5625,combined,150.0,65.98691045936106,0.0
0.0,10.0,2.8729848333536627e-06,1.625,combined,150.0,72.36171953289568,0.0
0.0,10.0,2.8729848333536627e-06,1.6875,combined,150.0,66.38325901075972,0.0
0.0,10.0,2.8729848333536627e-06,1.75,combined,150.0,60.82582754393134,0.0
0.0,10.0,2.8729848333536627e-06,1.8125,combined,150.0,60.82582754393134,0.0
0.0,10.0,2.8729848333536627e-06,1.875,combined,150.0,60.82582754393134,0.0
0.0,10.0,2.8729848333536627e-06,1.9375,combined,150.0,60.82582754393134,0.0
0.0,10.0,2.8729848333536627e-06,2.0,combined,150.0,60.82582754393134,0.0
0.0,10.0,2.8729848333536627e-06,2.0625,combined,150.0,60.82582754393134,0.0
0.0,10.0,2.8729848333536627e-06,2.125,combined,150.0,60.82582754393134,0.0
