zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
90.0,5.0,1e-14,1.5,arca,150.0,60.6,0.0
90.0,5.0,1e-14,1.5625,arca,150.0,60.6,0.0
90.0,5.0,1e-14,1.625,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,1.6875,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,1.75,arca,150.0,64.04444444444445,0.0
90.0,5.0,1e-14,1.8125,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,1.875,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,1.9375,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.0,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.0625,arca,150.0,68.32104347826086,0.0
90.0,5.0,1e-14,2.125,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.1875,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.25,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.3125,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.375,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.4375,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.5,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.5625,arca,150.0,60.6,0.0
90.0,5.0,1e-14,2.625,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.6875,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.75,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.8125,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.875,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,2.9375,arca,150.0,54.605135322692576,0.0
90.0,5.0,1e-14,3.0,arca,150.0,63.48261474269819,0.0
90.0,5.0,2.1544346900318866e-14,1.5,arca,150.0,60.300937174592164,0.0
90.0,5.0,2.1544346900318866e-14,1.5625,arca,150.0,63.40736878693082,0.0
90.0,5.0,2.1544346900318866e-14,1.625,arca,150.0,61.69877835951136,0.0
90.0,5.0,2.1544346900318866e-14,1.6875,arca,150.0,60.6,0.0
90.0,5.0,2.1544346900318866e-14,1.75,arca,150.0,54.605135322692576,0.0
90.0,5.0,2.1544346900318866e-14,1.8125,arca,150.0,54.605135322692576,0.0
90.0,5.0,2.1544346900318866e-14,1.875,arca,150.0,60.7587168758717,0.0
90.0,5.0,2.1544346900318866e-14,1.9375,arca,150.0,64.36392075078206,0.0
90.0,5.0,2.1544346900318866e-14,2.0,arca,150.0,60.6,0.0
90.0,5.0,2.1544346900318866e-14,2.0625,arca,150.0,69.50173010380624,0.0
90.0,5.0,2.1544346900318866e-14,2.125,arca,150.0,60.6,0.0
90.0,5.0,2.1544346900318866e-14,2.1875,arca,150.0,62.90502793296088,0.0
90.0,5.0,2.1544346900318866e-14,2.25,arca,150.0,54.605135322692576,0.0
90.0,5.0,2.1544346900318866e-14,2.3125,arca,150.0,65.36496350364962,0.0
90.0,5.0,2.1544346900318866e-14,2.375,arca,150.0,59.52455590386624,0.0
90.0,5.0,2.1544346900318866e-14,2.4375,arca,150.0,54.605135322692576,0.0
90.0,5.0,2.1544346900318866e-14,2.5,arca,150.0,54.605135322692576,0.0
90.0,5.0,2.1544346900318866e-14,2.5625,arca,150.0,54.605135322692576,0.0
90.0,5.0,2.1544346900318866e-14,2.625,arca,150.0,65.26280934123389,0.0
90.0,5.0,2.1544346900318866e-14,2.6875,arca,150.0,54.605135322692576,0.0
90.0,5.0,2.1544346900318866e-14,2.75,arca,150.0,54.605135322692576,0.0
90.0,5.0,2.1544346900318866e-14,2.8125,arca,150.0,54.605135322692576,0.0
90.0,5.0,2.1544346900318866e-14,2.875,arca,150.0,54.605135322692576,0.0
90.0,5.0,2.1544346900318866e-14,2.9375,arca,150.0,62.054837582954946,0.0
90.0,5.0,2.1544346900318866e-14,3.0,arca,150.0,54.605135322692576,0.0
90.0,5.0,4.6415888336127726e-14,1.5,arca,150.0,60.8479327259986,0.0
90.0,5.0,4.6415888336127726e-14,1.5625,arca,150.0,63.283018867924525,0.0
90.0,5.0,4.6415888336127726e-14,1.625,arca,150.0,55.903428971308614,0.0
90.0,5.0,4.6415888336127726e-14,1.6875,arca,150.0,68.96935933147634,0.0
90.0,5.0,4.6415888336127726e-14,1.75,arca,150.0,60.843205574912886,0.0
90.0,5.0,4.6415888336127726e-14,1.8125,arca,150.0,70.87504338771261,0.0
90.0,5.0,4.6415888336127726e-14,1.875,arca,150.0,62.52924791086352,0.0
90.0,5.0,4.6415888336127726e-14,1.9375,arca,150.0,60.263414634146336,0.0
90.0,5.0,4.6415888336127726e-14,2.0,arca,150.0,63.71304347826086,0.0
90.0,5.0,4.6415888336127726e-14,2.0625,arca,150.0,59.81742160278744,0.0
90.0,5.0,4.6415888336127726e-14,2.125,arca,150.0,54.605135322692576,0.0
90.0,5.0,4.6415888336127726e-14,2.1875,arca,150.0,78.6383275261324,0.0
90.0,5.0,4.6415888336127726e-14,2.25,arca,150.0,56.89568845618915,0.0
90.0,5.0,4.6415888336127726e-14,2.3125,arca,150.0,63.15475364330326,0.0
90.0,5.0,4.6415888336127726e-14,2.375,arca,150.0,60.6,0.0
90.0,5.0,4.6415888336127726e-14,2.4375,arca,150.0,70.11404728789987,0.0
90.0,5.0,4.6415888336127726e-14,2.5,arca,150.0,61.58688066992323,0.0
90.0,5.0,4.6415888336127726e-14,2.5625,arca,150.0,65.0786360473208,0.0
90.0,5.0,4.6415888336127726e-14,2.625,arca,150.0,63.99965095986039,0.0
90.0,5.0,4.6415888336127726e-14,2.6875,arca,150.0,60.6,0.0
90.0,5.0,4.6415888336127726e-14,2.75,arca,150.0,54.605135322692576,0.0
90.0,5.0,4.6415888336127726e-14,2.8125,arca,150.0,62.700104130510255,0.0
90.0,5.0,4.6415888336127726e-14,2.875,arca,150.0,54.605135322692576,0.0
90.0,5.0,4.6415888336127726e-14,2.9375,arca,150.0,60.6,0.0
90.0,5.0,4.6415888336127726e-14,3.0,arca,150.0,58.400000000000006,0.0
90.0,5.0,1e-13,1.5,arca,150.0,61.53983853983854,0.0
90.0,5.0,1e-13,1.5625,arca,150.0,67.54253835425385,0.0
90.0,5.0,1e-13,1.625,arca,150.0,55.421272158498425,0.0
90.0,5.0,1e-13,1.6875,arca,150.0,61.093847758081324,0.0
90.0,5.0,1e-13,1.75,arca,150.0,74.18346073662264,0.0
90.0,5.0,1e-13,1.8125,arca,150.0,68.06703910614524,0.0
90.0,5.0,1e-13,1.875,arca,150.0,53.013951866062094,0.0
90.0,5.0,1e-13,1.9375,arca,150.0,60.593006993006995,0.0
90.0,5.0,1e-13,2.0,arca,150.0,76.0980256321441,0.0
90.0,5.0,1e-13,2.0625,arca,150.0,63.78705636743214,0.0
90.0,5.0,1e-13,2.125,arca,150.0,63.996854246766866,0.0
90.0,5.0,1e-13,2.1875,arca,150.0,56.990260869565205,0.0
90.0,5.0,1e-13,2.25,arca,150.0,68.64977280671094,0.0
90.0,5.0,1e-13,2.3125,arca,150.0,60.6,0.0
90.0,5.0,1e-13,2.375,arca,150.0,59.212469522814345,0.0
90.0,5.0,1e-13,2.4375,arca,150.0,58.0,0.0
90.0,5.0,1e-13,2.5,arca,150.0,52.593990216631724,0.0
90.0,5.0,1e-13,2.5625,arca,150.0,54.93242772553117,0.0
90.0,5.0,1e-13,2.625,arca,150.0,71.70965493203208,0.0
90.0,5.0,1e-13,2.6875,arca,150.0,55.74365217391305,0.0
90.0,5.0,1e-13,2.75,arca,150.0,58.41495652173912,0.0
90.0,5.0,1e-13,2.8125,arca,150.0,59.84594031922276,0.0
90.0,5.0,1e-13,2.875,arca,150.0,63.550401116149295,0.0
90.0,5.0,1e-13,2.9375,arca,150.0,58.65181058495823,0.0
90.0,5.0,1e-13,3.0,arca,150.0,60.6,0.0
90.0,5.0,2.1544346900318865e-13,1.5,arca,150.0,55.67038716428323,0.0
90.0,5.0,2.1544346900318865e-13,1.5625,arca,150.0,63.722630290311294,0.0
90.0,5.0,2.1544346900318865e-13,1.625,arca,150.0,69.94578523959427,0.0
90.0,5.0,2.1544346900318865e-13,1.6875,arca,150.0,61.77484364141764,0.0
90.0,5.0,2.1544346900318865e-13,1.75,arca,150.0,59.41573033707866,0.0
90.0,5.0,2.1544346900318865e-13,1.8125,arca,150.0,64.15491974877878,0.0
90.0,5.0,2.1544346900318865e-13,1.875,arca,150.0,59.84594031922276,0.0
90.0,5.0,2.1544346900318865e-13,1.9375,arca,150.0,67.89281997918835,0.0
90.0,5.0,2.1544346900318865e-13,2.0,arca,150.0,56.63209530483532,0.0
90.0,5.0,2.1544346900318865e-13,2.0625,arca,150.0,58.15126050420167,0.0
90.0,5.0,2.1544346900318865e-13,2.125,arca,150.0,70.36410968413746,0.0
90.0,5.0,2.1544346900318865e-13,2.1875,arca,150.0,61.296684118673646,0.0
90.0,5.0,2.1544346900318865e-13,2.25,arca,150.0,59.107391910739196,0.0
90.0,5.0,2.1544346900318865e-13,2.3125,arca,150.0,55.54116012504342,0.0
90.0,5.0,2.1544346900318865e-13,2.375,arca,150.0,59.10566829951014,0.0
90.0,5.0,2.1544346900318865e-13,2.4375,arca,150.0,63.43161944735922,0.0
90.0,5.0,2.1544346900318865e-13,2.5,arca,150.0,63.18580375782879,0.0
90.0,5.0,2.1544346900318865e-13,2.5625,arca,150.0,71.13221406086043,0.0
90.0,5.0,2.1544346900318865e-13,2.625,arca,150.0,66.77094972067039,0.0
90.0,5.0,2.1544346900318865e-13,2.6875,arca,150.0,60.6,0.0
90.0,5.0,2.1544346900318865e-13,2.75,arca,150.0,64.33217512161221,0.0
90.0,5.0,2.1544346900318865e-13,2.8125,arca,150.0,70.49216300940438,0.0
90.0,5.0,2.1544346900318865e-13,2.875,arca,150.0,59.66736256089073,0.0
90.0,5.0,2.1544346900318865e-13,2.9375,arca,150.0,62.62312783002438,0.0
90.0,5.0,2.1544346900318865e-13,3.0,arca,150.0,66.94307532106907,0.0
90.0,5.0,4.641588833612772e-13,1.5,arca,150.0,52.366585280781315,0.0
90.0,5.0,4.641588833612772e-13,1.5625,arca,150.0,55.20027913468249,0.0
90.0,5.0,4.641588833612772e-13,1.625,arca,150.0,60.25337954939343,0.0
90.0,5.0,4.641588833612772e-13,1.6875,arca,150.0,69.95258019525804,0.0
90.0,5.0,4.641588833612772e-13,1.75,arca,150.0,65.83269297939225,0.0
90.0,5.0,4.641588833612772e-13,1.8125,arca,150.0,53.98498078938177,0.0
90.0,5.0,4.641588833612772e-13,1.875,arca,150.0,56.47313328681089,0.0
90.0,5.0,4.641588833612772e-13,1.9375,arca,150.0,65.64402079722706,0.0
90.0,5.0,4.641588833612772e-13,2.0,arca,150.0,58.862526168876485,0.0
90.0,5.0,4.641588833612772e-13,2.0625,arca,150.0,66.87308228730825,0.0
90.0,5.0,4.641588833612772e-13,2.125,arca,150.0,60.04287208086443,0.0
90.0,5.0,4.641588833612772e-13,2.1875,arca,150.0,57.344611091733526,0.0
90.0,5.0,4.641588833612772e-13,2.25,arca,150.0,69.20817324484807,0.0
90.0,5.0,4.641588833612772e-13,2.3125,arca,150.0,59.19524142757173,0.0
90.0,5.0,4.641588833612772e-13,2.375,arca,150.0,66.39335180055402,0.0
90.0,5.0,4.641588833612772e-13,2.4375,arca,150.0,59.687150837988824,0.0
90.0,5.0,4.641588833612772e-13,2.5,arca,150.0,64.8690807799443,0.0
