zenith_cut,angle,phi0,gamma,detector,length_days,mean_max_efstat,mean_max_efstat_error
5.0,5.0,1e-14,1.5,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,1.5625,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,1.625,arca,150.0,55.183629166134594,0.0
5.0,5.0,1e-14,1.6875,arca,150.0,57.44637385086824,0.0
5.0,5.0,1e-14,1.75,arca,150.0,59.244126659857,0.0
5.0,5.0,1e-14,1.8125,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,1.875,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,1.9375,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,2.0,arca,150.0,62.120531154239025,0.0
5.0,5.0,1e-14,2.0625,arca,150.0,56.94511105437836,0.0
5.0,5.0,1e-14,2.125,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,2.1875,arca,150.0,57.485893016724106,0.0
5.0,5.0,1e-14,2.25,arca,150.0,56.94511105437836,0.0
5.0,5.0,1e-14,2.3125,arca,150.0,58.915741095365746,0.0
5.0,5.0,1e-14,2.375,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,2.4375,arca,150.0,57.77323799795711,0.0
5.0,5.0,1e-14,2.5,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,2.5625,arca,150.0,53.99897828863347,0.0
5.0,5.0,1e-14,2.625,arca,150.0,58.835546475995926,0.0
5.0,5.0,1e-14,2.6875,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,2.75,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,2.8125,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,2.875,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,2.9375,arca,150.0,54.1725370086779,0.0
5.0,5.0,1e-14,3.0,arca,150.0,54.1725370086779,0.0
5.0,5.0,2.1544346900318866e-14,1.5,arca,150.0,60.25344915687275,0.0
